f1,f2,Class
-20.0,13.448196995397788,0.0
-19.595959595959595,12.99410445311711,0.0
-19.19191919191919,13.733287360615025,0.0
-18.78787878787879,12.709855308857207,0.0
-18.383838383838384,13.502665363097513,0.0
-17.97979797979798,14.652799096249225,0.0
-17.575757575757574,14.31308347252611,0.0
-17.171717171717173,10.837209287532607,0.0
-16.767676767676768,11.31569511961937,0.0
-16.363636363636363,10.358051397209023,0.0
-15.959595959595958,14.893364025791735,0.0
-15.555555555555555,11.181920493301877,0.0
-15.151515151515152,13.302991779642994,0.0
-14.747474747474747,10.44815349463731,0.0
-14.343434343434343,11.053854710435093,0.0
-13.93939393939394,12.514121917592023,0.0
-13.535353535353536,10.52476834164964,0.0
-13.131313131313131,11.944367013473622,0.0
-12.727272727272727,12.689938600698405,0.0
-12.323232323232324,11.6960209244255,0.0
-11.919191919191919,12.779501055632878,0.0
-11.515151515151516,12.68384160971232,0.0
-11.11111111111111,11.95305249368453,0.0
-10.707070707070708,13.481350415505515,0.0
-10.303030303030303,13.39241226998962,0.0
-9.8989898989899,13.43651574687195,0.0
-9.494949494949495,12.807456293996871,0.0
-9.090909090909092,11.790399570064679,0.0
-8.686868686868687,13.065561676835062,0.0
-8.282828282828284,14.678681333040998,0.0
-7.878787878787879,12.984442624729866,0.0
-7.474747474747476,14.897950871797125,0.0
-7.070707070707071,12.205033102044355,0.0
-6.666666666666666,13.698059812537734,0.0
-6.262626262626263,10.188019393248,0.0
-5.858585858585858,13.82363319500243,0.0
-5.454545454545455,12.591407901634062,0.0
-5.05050505050505,10.026582664805517,0.0
-4.646464646464647,11.386000523912992,0.0
-4.242424242424242,12.674161162599058,0.0
-3.8383838383838373,13.839814391406557,0.0
-3.434343434343436,10.265462977262626,0.0
-3.030303030303031,12.745267219252598,0.0
-2.6262626262626263,14.00497277899178,0.0
-2.2222222222222214,13.247915274392394,0.0
-1.8181818181818201,14.657235074964554,0.0
-1.4141414141414153,10.373657225073806,0.0
-1.0101010101010104,11.384032313002933,0.0
-0.6060606060606055,14.596187521280862,0.0
-0.20202020202020066,13.825025741490714,0.0
0.20202020202020066,12.998701722360494,0.0
0.6060606060606055,14.164840719185353,0.0
1.0101010101010104,14.48021745787501,0.0
1.4141414141414153,14.863601764264125,0.0
1.8181818181818166,14.99260253544903,0.0
2.2222222222222214,10.698246668420518,0.0
2.6262626262626263,10.352710223718496,0.0
3.030303030303031,10.367333271800616,0.0
3.4343434343434325,10.073718954499734,0.0
3.8383838383838373,14.859100364889631,0.0
4.242424242424242,10.473834582286145,0.0
4.646464646464647,14.20868413092925,0.0
