f1,f2,Class
-20.0,10.180341572849299,0.0
-19.595959595959595,11.000910582054935,0.0
-19.19191919191919,13.941505948339845,0.0
-18.78787878787879,10.060483800076788,0.0
-18.383838383838384,11.516728358542846,0.0
-17.97979797979798,10.106879805440354,0.0
-17.575757575757574,14.987424963641647,0.0
-17.171717171717173,12.91014988171731,0.0
-16.767676767676768,11.466881392430283,0.0
-16.363636363636363,14.64474730946558,0.0
-15.959595959595958,12.535597117741023,0.0
-15.555555555555555,12.273461137762034,0.0
-15.151515151515152,12.939357531480933,0.0
-14.747474747474747,11.320688221052848,0.0
-14.343434343434343,11.526441496737167,0.0
-13.93939393939394,11.858272883620913,0.0
-13.535353535353536,11.222239996858054,0.0
-13.131313131313131,12.922736330583149,0.0
-12.727272727272727,13.479230669661632,0.0
-12.323232323232324,10.359736100820006,0.0
-11.919191919191919,14.85541659812732,0.0
-11.515151515151516,13.765353279347273,0.0
-11.11111111111111,14.030815814767042,0.0
-10.707070707070708,13.758202020406452,0.0
-10.303030303030303,10.400304886356086,0.0
-9.8989898989899,12.408481415105886,0.0
-9.494949494949495,12.228364782008281,0.0
-9.090909090909092,13.36236325262465,0.0
-8.686868686868687,12.24368629412161,0.0
-8.282828282828284,13.52156699191955,0.0
-7.878787878787879,13.408226688013114,0.0
-7.474747474747476,13.485742643763782,0.0
-7.070707070707071,13.093003712807683,0.0
-6.666666666666666,10.75490366639823,0.0
-6.262626262626263,13.804012281528781,0.0
-5.858585858585858,13.905229110969785,0.0
-5.454545454545455,14.520514929569025,0.0
-5.05050505050505,11.16884346302053,0.0
-4.646464646464647,10.883394465361707,0.0
-4.242424242424242,11.955495615533811,0.0
-3.8383838383838373,11.6028232699758,0.0
-3.434343434343436,14.07738464502813,0.0
-3.030303030303031,13.067629498342157,0.0
-2.6262626262626263,13.800008761748744,0.0
-2.2222222222222214,12.138325498484821,0.0
-1.8181818181818201,10.497202814577946,0.0
-1.4141414141414153,10.575175060251231,0.0
-1.0101010101010104,11.867035658685976,0.0
-0.6060606060606055,10.969238837547536,0.0
-0.20202020202020066,14.103732493114691,0.0
0.20202020202020066,12.998180042118584,0.0
0.6060606060606055,13.444226295093324,0.0
1.0101010101010104,12.455549806521482,0.0
1.4141414141414153,10.440868406210905,0.0
1.8181818181818166,11.17538818343085,0.0
2.2222222222222214,12.30801040445811,0.0
2.6262626262626263,10.992957515269632,0.0
3.030303030303031,10.127381178894101,0.0
3.4343434343434325,13.646988491280762,0.0
3.8383838383838373,13.624583736095595,0.0
4.242424242424242,11.651958731808513,0.0
4.646464646464647,14.217470630318278,0.0
5.050505050505048,12.142212379755367,0.0
5.454545454545453,14.323430723817673,0.0
5.858585858585858,13.285327123114447,0.0
6.262626262626263,12.90517828709045,0.0
6.666666666666668,11.003637440175455,0.0
7.070707070707069,12.647733052391974,0.0
7.474747474747474,14.47216209213786,0.0
7.878787878787879,11.52496987917608,0.0
8.282828282828284,14.354728045805267,0.0
8.686868686868685,14.543726364291942,0.0
9.09090909090909,11.649222813409413,0.0
9.494949494949495,13.41537183168282,0.0
9.8989898989899,14.496104747829843,0.0
10.303030303030301,10.378484408791516,0.0
10.707070707070706,14.392939316023853,0.0
11.11111111111111,10.954196816342403,0.0
11.515151515151516,14.248844550089654,0.0
11.919191919191917,13.33559394349602,0.0
12.323232323232325,11.721695977250269,0.0
12.727272727272727,10.756877849963995,0.0
13.131313131313128,13.176854807442266,0.0
13.535353535353536,14.238940218573708,0.0
13.939393939393938,14.109246873820052,0.0
14.343434343434346,13.141197985653289,0.0
14.747474747474747,14.78150754877616,0.0
15.151515151515149,12.949615635378848,0.0
15.555555555555557,10.989163923239596,0.0
15.959595959595958,12.146653613082462,0.0
16.36363636363636,11.683729993505835,0.0
16.767676767676768,14.959725059536405,0.0
17.17171717171717,11.901182480586323,0.0
17.575757575757578,14.96350436832409,0.0
17.97979797979798,12.594021253667071,0.0
18.38383838383838,10.861398507385628,0.0
18.78787878787879,10.3728703562574,0.0
19.19191919191919,11.85152846886944,0.0
19.5959595959596,10.61709429907365,0.0
20.0,13.172593581459209,0.0
-20.0,7.0846087005171725,1.0
-19.595959595959595,7.7746875000318925,1.0
-19.19191919191919,4.948430841825636,1.0
-18.78787878787879,5.285334901775651,1.0
-18.383838383838384,1.507843983721926,1.0
-17.97979797979798,3.6939992561190627,1.0
-17.575757575757574,1.4222125307278666,1.0
-17.171717171717173,7.2689375334456265,1.0
-16.767676767676768,4.7701299440226315,1.0
-16.363636363636363,4.488788367067656,1.0
-15.959595959595958,8.859979711653512,1.0
-15.555555555555555,5.276187723115614,1.0
-15.151515151515152,4.090908319168599,1.0
-14.747474747474747,2.6889202221264585,1.0
-14.343434343434343,0.7201203516976995,1.0
-13.93939393939394,4.181361337253158,1.0
-13.535353535353536,0.2575348240658337,1.0
-13.131313131313131,2.9115394055242803,1.0
-12.727272727272727,5.035095098483965,1.0
-12.323232323232324,9.659330650197223,1.0
-11.919191919191919,1.093829141935846,1.0
-11.515151515151516,6.7304105421662195,1.0
-11.11111111111111,4.999323710992,1.0
-10.707070707070708,7.77098229275783,1.0
-10.303030303030303,1.4360699787420927,1.0
-9.8989898989899,0.8320263643587555,1.0
-9.494949494949495,3.992186053524538,1.0
-9.090909090909092,7.969622519799001,1.0
-8.686868686868687,1.916757389098901,1.0
-8.282828282828284,7.67777192147274,1.0
-7.878787878787879,2.902979970618682,1.0
-7.474747474747476,2.1689148761179533,1.0
-7.070707070707071,0.16715589077006432,1.0
-6.666666666666666,3.986590599223787,1.0
-6.262626262626263,3.8108149129345237,1.0
-5.858585858585858,6.593449361953647,1.0
-5.454545454545455,0.7091840047038722,1.0
-5.05050505050505,1.5260398704227185,1.0
-4.646464646464647,0.16575882900934147,1.0
-4.242424242424242,1.1379635644740682,1.0
-3.8383838383838373,6.517892760100904,1.0
-3.434343434343436,4.026568521749192,1.0
-3.030303030303031,3.210263141673159,1.0
-2.6262626262626263,5.579119942437725,1.0
-2.2222222222222214,9.9346046309985,1.0
-1.8181818181818201,8.344865140180296,1.0
-1.4141414141414153,6.9962318239958385,1.0
-1.0101010101010104,9.18258589132058,1.0
-0.6060606060606055,0.39728706683084813,1.0
-0.20202020202020066,0.7033344161552524,1.0
0.20202020202020066,4.740062899880546,1.0
0.6060606060606055,3.4916741295707734,1.0
1.0101010101010104,9.372520621284488,1.0
1.4141414141414153,4.895649611451685,1.0
1.8181818181818166,5.396491100933506,1.0
2.2222222222222214,8.952603657312208,1.0
2.6262626262626263,4.466350458236905,1.0
3.030303030303031,8.770343892703519,1.0
3.4343434343434325,2.5358174937162836,1.0
3.8383838383838373,2.738097041581086,1.0
4.242424242424242,3.2836139008759013,1.0
4.646464646464647,5.475642704809535,1.0
5.050505050505048,2.201286740269812,1.0
5.454545454545453,6.714291710812733,1.0
5.858585858585858,1.427932828030004,1.0
6.262626262626263,0.9410027449963942,1.0
6.666666666666668,8.701917462053776,1.0
7.070707070707069,2.368687035569985,1.0
7.474747474747474,3.860040110225955,1.0
7.878787878787879,5.715420927253323,1.0
8.282828282828284,5.2580196995146995,1.0
8.686868686868685,0.7602387944210687,1.0
9.09090909090909,8.741259355980283,1.0
9.494949494949495,9.511356184186921,1.0
9.8989898989899,8.125073041746717,1.0
10.303030303030301,2.8380183494687428,1.0
10.707070707070706,5.278467961179595,1.0
11.11111111111111,3.3941672401760945,1.0
11.515151515151516,5.546673107876668,1.0
11.919191919191917,9.744034689130025,1.0
12.323232323232325,3.117029177189814,1.0
12.727272727272727,6.687966059228697,1.0
13.131313131313128,3.2596720730898587,1.0
13.535353535353536,7.744772660150796,1.0
13.939393939393938,3.2580996661320483,1.0
14.343434343434346,8.89827341447375,1.0
14.747474747474747,7.517077209192669,1.0
15.151515151515149,7.626320954451106,1.0
15.555555555555557,4.694790285599257,1.0
15.959595959595958,2.107645024687054,1.0
16.36363636363636,0.41475079576498874,1.0
16.767676767676768,3.218287999702445,1.0
17.17171717171717,0.3711266449399442,1.0
17.575757575757578,6.938554113738997,1.0
17.97979797979798,6.703500319361684,1.0
18.38383838383838,4.30471782744975,1.0
18.78787878787879,7.67788977658173,1.0
19.19191919191919,5.360084947395637,1.0
19.5959595959596,0.3985992663545257,1.0
20.0,1.3479311796067905,1.0
-20.0,17.901245985223774,1.0
-19.595959595959595,20.034957017469747,1.0
-19.19191919191919,15.784694196562151,1.0
-18.78787878787879,24.076751707505494,1.0
-18.383838383838384,22.68091541285878,1.0
-17.97979797979798,24.26191518025734,1.0
-17.575757575757574,21.485333921465163,1.0
-17.171717171717173,27.715507023561564,1.0
-16.767676767676768,21.81088584088727,1.0
-16.363636363636363,15.231052796878814,1.0
-15.959595959595958,28.09602222670649,1.0
-15.555555555555555,24.843023216161484,1.0
-15.151515151515152,27.345045609727066,1.0
-14.747474747474747,29.276635395507775,1.0
-14.343434343434343,15.763685752753307,1.0
-13.93939393939394,18.526077961365218,1.0
-13.535353535353536,15.950151651845097,1.0
-13.131313131313131,21.324868290486762,1.0
-12.727272727272727,27.95743718252178,1.0
-12.323232323232324,16.224359740726022,1.0
-11.919191919191919,22.096679293288176,1.0
-11.515151515151516,16.883146647130854,1.0
-11.11111111111111,26.593284032506766,1.0
-10.707070707070708,27.621332351937653,1.0
-10.303030303030303,15.649364072792379,1.0
-9.8989898989899,22.29661114755592,1.0
-9.494949494949495,18.591165662066338,1.0
-9.090909090909092,29.28710672539889,1.0
-8.686868686868687,29.15838941675694,1.0
-8.282828282828284,24.20901003577051,1.0
-7.878787878787879,29.602310959877943,1.0
-7.474747474747476,20.172920155743764,1.0
-7.070707070707071,28.46776076501523,1.0
-6.666666666666666,21.518924601127644,1.0
-6.262626262626263,18.537219557212705,1.0
-5.858585858585858,29.11241944802099,1.0
