f1,f2,Class
-20.0,7.844574187919231,0.0
-19.595959595959595,4.569657005615504,0.0
-19.19191919191919,6.562293317171314,0.0
-18.78787878787879,1.3184097502750214,0.0
-18.383838383838384,4.329815069676481,0.0
-17.97979797979798,9.093119886549367,0.0
-17.575757575757574,6.054790010309347,0.0
-17.171717171717173,7.667745872371022,0.0
-16.767676767676768,5.047006080958943,0.0
-16.363636363636363,4.980556248280075,0.0
-15.959595959595958,8.4289984019285,0.0
-15.555555555555555,0.6780693434095375,0.0
-15.151515151515152,5.7327227154968465,0.0
-14.747474747474747,9.427625754329492,0.0
-14.343434343434343,5.178600481723219,0.0
-13.93939393939394,1.944658095278845,0.0
-13.535353535353536,8.479393924434762,0.0
-13.131313131313131,2.5163914235585283,0.0
-12.727272727272727,7.007260364825379,0.0
-12.323232323232324,5.402609403968999,0.0
-11.919191919191919,9.488362882802196,0.0
-11.515151515151516,6.243367024026759,0.0
-11.11111111111111,8.379779620477294,0.0
-10.707070707070708,0.07932876194523097,0.0
-10.303030303030303,9.89340056166638,0.0
-9.8989898989899,0.7771457033238649,0.0
-9.494949494949495,3.2212951361476962,0.0
-9.090909090909092,9.461523954567653,0.0
-8.686868686868687,0.08939102371245067,0.0
-8.282828282828284,8.227300054219356,0.0
-7.878787878787879,8.612116383667944,0.0
-7.474747474747476,4.398308142085725,0.0
-7.070707070707071,2.557451938059312,0.0
-6.666666666666666,8.026895196332987,0.0
-6.262626262626263,4.778620044322212,0.0
-5.858585858585858,1.3433860865569613,0.0
-5.454545454545455,9.278489928250108,0.0
-5.05050505050505,8.959699670066485,0.0
-4.646464646464647,4.915451500169353,0.0
-4.242424242424242,8.567024965177922,0.0
-3.8383838383838373,4.185780257640986,0.0
-3.434343434343436,6.834649001663012,0.0
-3.030303030303031,3.9799063940792245,0.0
-2.6262626262626263,5.0574201745081035,0.0
-2.2222222222222214,1.895517028339273,0.0
-1.8181818181818201,9.649889241109138,0.0
-1.4141414141414153,2.9421568824425472,0.0
-1.0101010101010104,1.0345955611640134,0.0
-0.6060606060606055,1.443154002290481,0.0
-0.20202020202020066,0.14092294192442956,0.0
0.20202020202020066,7.159456994623945,0.0
0.6060606060606055,5.644983202408741,0.0
1.0101010101010104,7.945783511847521,0.0
1.4141414141414153,5.070799232841364,0.0
1.8181818181818166,7.918210395041538,0.0
2.2222222222222214,6.957642142718394,0.0
2.6262626262626263,7.7784847685917535,0.0
3.030303030303031,4.064828689770863,0.0
3.4343434343434325,6.477706331874812,0.0
3.8383838383838373,1.797942976929744,0.0
4.242424242424242,3.2181996338790397,0.0
4.646464646464647,1.726046201197925,0.0
5.050505050505048,4.086372250132624,0.0
5.454545454545453,2.414187479655988,0.0
5.858585858585858,4.0692199412935794,0.0
6.262626262626263,9.75222342437312,0.0
6.666666666666668,3.2031932582203124,0.0
7.070707070707069,9.824909449748953,0.0
7.474747474747474,6.363061258559836,0.0
7.878787878787879,3.7509101839391104,0.0
8.282828282828284,8.574844990835967,0.0
8.686868686868685,6.195867393685738,0.0
9.09090909090909,2.5203308013083934,0.0
9.494949494949495,7.928556779768876,0.0
9.8989898989899,4.329385087341631,0.0
10.303030303030301,3.575111673304414,0.0
10.707070707070706,3.3027693652508097,0.0
11.11111111111111,6.973688756131394,0.0
11.515151515151516,2.686501239062266,0.0
11.919191919191917,8.0827801370538,0.0
12.323232323232325,2.952887943998478,0.0
12.727272727272727,5.441213835853572,0.0
13.131313131313128,4.879214918052024,0.0
13.535353535353536,8.553564125953697,0.0
13.939393939393938,8.883864343953858,0.0
14.343434343434346,1.8438444236776674,0.0
14.747474747474747,5.853484589382511,0.0
15.151515151515149,8.982050460171372,0.0
15.555555555555557,4.461172190344297,0.0
15.959595959595958,9.218683054838154,0.0
16.36363636363636,2.789908904569709,0.0
16.767676767676768,6.088311741937957,0.0
17.17171717171717,6.824537097668154,0.0
17.575757575757578,2.282057333504841,0.0
17.97979797979798,0.137675125577168,0.0
18.38383838383838,4.167239623706961,0.0
18.78787878787879,9.38481891856734,0.0
19.19191919191919,3.4302810983040652,0.0
19.5959595959596,7.797442954826,0.0
20.0,1.7473631282740743,0.0
-20.0,20.12929254453679,1.0
-19.595959595959595,17.16896581257145,1.0
-19.19191919191919,25.75156221219564,1.0
-18.78787878787879,25.48961435545221,1.0
-18.383838383838384,25.327459769233784,1.0
-17.97979797979798,18.800940517294496,1.0
-17.575757575757574,25.385401824351135,1.0
-17.171717171717173,18.409463113739243,1.0
-16.767676767676768,21.369736738970097,1.0
-16.363636363636363,20.578831825015307,1.0
-15.959595959595958,20.329618674301834,1.0
-15.555555555555555,15.864822108618846,1.0
-15.151515151515152,24.474699402989096,1.0
-14.747474747474747,25.609749040225495,1.0
-14.343434343434343,24.203830417542534,1.0
-13.93939393939394,24.724691342446867,1.0
-13.535353535353536,17.549110713258866,1.0
-13.131313131313131,17.241701984082937,1.0
-12.727272727272727,22.712625652888242,1.0
-12.323232323232324,28.129990895318087,1.0
-11.919191919191919,17.75930162320833,1.0
-11.515151515151516,21.9425867806239,1.0
-11.11111111111111,21.433985010448545,1.0
-10.707070707070708,22.459337788792745,1.0
-10.303030303030303,17.42266155729018,1.0
-9.8989898989899,20.13660961702216,1.0
-9.494949494949495,18.928206061552803,1.0
-9.090909090909092,27.667904148442183,1.0
-8.686868686868687,27.004983686646028,1.0
-8.282828282828284,21.399587374022154,1.0
-7.878787878787879,24.10523191183558,1.0
-7.474747474747476,17.181984153993298,1.0
-7.070707070707071,22.64419941326338,1.0
-6.666666666666666,19.45420628680357,1.0
-6.262626262626263,27.894764303538018,1.0
-5.858585858585858,25.07397571359585,1.0
-5.454545454545455,24.502110189336314,1.0
-5.05050505050505,16.871269501037688,1.0
-4.646464646464647,22.058818192483287,1.0
-4.242424242424242,29.798591693803225,1.0
-3.8383838383838373,29.224487611089977,1.0
-3.434343434343436,24.67628460390665,1.0
-3.030303030303031,17.275873065479605,1.0
-2.6262626262626263,24.586902730798577,1.0
-2.2222222222222214,23.484931688158913,1.0
-1.8181818181818201,22.02998756491878,1.0
-1.4141414141414153,21.420562042024052,1.0
-1.0101010101010104,23.98904633487045,1.0
-0.6060606060606055,27.749548327739483,1.0
